filename	read_id	run_id	channel	start_time	duration	num_events	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	complement_start	num_events_complement	complement_duration	num_called_complement	sequence_length_complement	mean_qscore_complement	strand_score_complement	sequence_length_2d	mean_qscore_2d
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch403_read20682_strand.fast5	cb10f4fb-1298-459a-a1f5-405043fb8dd3	ef76f479cb7e67828f17075c463bd69de4a0bbcb	403	137314.5525	70.90775	30805	0.0	15861	36.28025	15311	9808	9.803	-0.9208	36.345	14918	34.56275	14629	10157	10.042	-0.8619	9827	13.589
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read25230_strand.fast5	d7b257cb-b786-4cdd-af35-15b8d703372d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	127947.44775	1.5695	695	0.0	460	1.0465	355	219	6.497	-1.5852	1.11175	205	0.45775	170	127	6.636	-1.1075	86	8.104
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch419_read19471_strand.fast5	1228d082-3443-4c59-8d7c-70acbe95ab90	ef76f479cb7e67828f17075c463bd69de4a0bbcb	419	127575.2305	160.9705	69408	0.0775	8932	20.63625	7400	4274	5.517	-2.018	21.11175	60312	139.85875	48794	32375	5.557	-2.1375	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch51_read9643_strand.fast5	7ec83565-9335-4da8-b24c-b187048cf7ec	ef76f479cb7e67828f17075c463bd69de4a0bbcb	51	126948.20975	26.24475	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch434_read11758_strand.fast5	791a462c-81f4-41b2-a302-ace1eaea4801	ef76f479cb7e67828f17075c463bd69de4a0bbcb	434	124146.312	58.98825	21659	8.52575	5918	13.71375	5800	3715	10.666	-0.7842	22.40425	15669	36.584	14647	10029	8.849	-1.1068	4635	10.251
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch123_read19821_strand.fast5	ecc19c0a-5b0f-4b19-a859-fb808e3b7298	ef76f479cb7e67828f17075c463bd69de4a0bbcb	123	125047.8115	10.27575	4213	0.56325	4213	9.7125	4071	2558	10.37	-0.7915	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch120_read24450_strand.fast5	dd8f0048-f326-44d5-b517-9e68a85be032	ef76f479cb7e67828f17075c463bd69de4a0bbcb	120	145647.90025	33.40875	14522	0.174	14522	33.23475	13500	8773	7.561	-1.356	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch510_read13364_strand.fast5	5ad8b43a-b134-4c3b-88f4-b38d05b4789c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	510	124473.969	5.2455	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read18410_strand.fast5	f792c3e2-2fc4-46ff-aac4-b73f2d702811	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	123476.71325	22.9435	9700	0.0	5146	12.34375	4799	2596	10.863	-0.7375	12.4755	4499	10.468	4426	2670	10.232	-0.8055	2643	13.925
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch229_read24385_strand.fast5	8bbda7ce-c606-4b50-a117-e86247b38cc0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	229	124350.22475	124.39825	54628	0.0	14258	32.5525	13041	5459	6.452	-1.5743	32.85375	40254	91.5445	37288	17855	6.021	-1.8501	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read22444_strand.fast5	0c84bd60-319f-4324-aa34-130e94f8c827	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	131719.34625	56.7205	23955	0.74275	12700	30.206	12468	8088	10.776	-0.7588	31.0235	11221	25.697	11036	7781	10.262	-0.8404	7768	14.352
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch222_read15802_strand.fast5	7af35574-0a01-44da-be01-52935756f685	ef76f479cb7e67828f17075c463bd69de4a0bbcb	222	145134.30325	5.24425	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch414_read25273_strand.fast5	12d0a2a8-7360-43e8-8c71-aadff5b5bf40	ef76f479cb7e67828f17075c463bd69de4a0bbcb	414	123789.72	4.997	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch64_read14985_strand.fast5	aa7fd5c3-30c4-46b0-8c93-0e0220579c52	ef76f479cb7e67828f17075c463bd69de4a0bbcb	64	125379.4635	1.95425	778	0.225	406	0.9075	395	281	10.822	-0.5994	1.20525	339	0.749	332	254	10.051	-0.7464	250	13.197
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch98_read21815_strand.fast5	3376e15f-05bf-4f5c-9714-56e43e0ca02b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	98	144565.04975	60.99975	14522	28.72875	11865	26.26925	11398	7953	7.862	-1.3462	55.081	2624	5.91875	2512	1935	7.91	-1.305	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch43_read23107_strand.fast5	c4d84abf-fe11-4559-a528-741fc7ee7754	ef76f479cb7e67828f17075c463bd69de4a0bbcb	43	126005.96225	13.53325	776	11.852	412	0.8785	393	263	8.248	-1.1323	12.8035	332	0.72975	312	243	7.303	-1.214	248	9.356
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read20111_strand.fast5	760e95c1-da94-4e1b-92e3-8b4e928622d9	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	134740.05575	34.72475	14496	0.0	10253	24.733	9877	5203	11.503	-0.7096	24.839	4199	9.88575	4139	2722	10.39	-0.802	2691	14.614
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch64_read15709_strand.fast5	9a4e7ea4-aa92-4125-9100-728bc4a7a1b8	ef76f479cb7e67828f17075c463bd69de4a0bbcb	64	127812.1265	4.99825	2190	0.0	1610	3.692	1481	932	8.291	-1.3186	3.80125	538	1.197	506	395	8.606	-1.0519	457	11.71
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch405_read24797_strand.fast5	e14b23f3-ab2a-4339-bcf5-0ad03900aeec	ef76f479cb7e67828f17075c463bd69de4a0bbcb	405	130080.53175	17.15	7394	0.0	3910	9.2275	3759	2346	10.612	-0.7805	9.293	3450	7.857	3367	2334	10.133	-0.8461	2295	15.454
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26124_strand.fast5	1a330560-a28f-4ca9-9bd7-10b4334ea512	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	130987.51625	46.9015	18308	0.07075	11220	28.90875	9543	2522	5.587	-1.83	29.37725	6947	17.52425	5828	2057	5.289	-2.067	165	4.358
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch311_read14373_strand.fast5	e3ba1e7c-5aad-4e7e-8007-6473f94d7460	ef76f479cb7e67828f17075c463bd69de4a0bbcb	311	144576.29975	7.75025	3495	0.0815	3495	7.66875	3206	2239	7.861	-1.2729	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read18016_strand.fast5	985d6e5e-826a-41de-9fe9-f9d2369396a1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	126925.86325	9.591	4129	0.65425	4129	8.93675	3947	2610	9.842	-0.8772	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read20283_strand.fast5	f6d5b206-a717-43cb-a207-1366678caa38	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	135744.67875	2.78975	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read23587_strand.fast5	94a0ca2b-0cb7-4e6f-9ad2-713555c2d141	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	122930.975	3.4935	1484	0.0	1484	3.4935	1333	841	6.978	-1.4822	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch44_read12557_strand.fast5	58cfc445-8a05-4179-9b30-8060dbbb8ea7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	44	127074.208	45.13275	9568	23.6835	4891	10.8695	4740	3390	7.189	-1.5066	34.6475	4634	10.48525	4502	3449	8.462	-1.1975	3387	9.964
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read24265_strand.fast5	ba190a35-313d-4f94-b709-80ab2cd22784	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	124963.5835	13.95725	5604	0.0	2038	5.4285	1843	79	5.369	-0.8316	5.583	3505	8.37425	3259	2177	7.237	-1.4737	48	4.872
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch123_read20973_strand.fast5	7c8b85ea-1ae7-4ca1-945c-ed612b6261f2	ef76f479cb7e67828f17075c463bd69de4a0bbcb	123	128636.507	28.15175	12041	0.68475	6112	13.95475	5920	3858	10.097	-0.8307	14.7385	5885	13.41325	5747	3991	9.841	-0.8856	3815	13.47
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read221423_strand.fast5	cec4cad6-1023-44a9-a6f5-7b4ac08eb6ff	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	124122.649	1.06725	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch153_read232519_strand.fast5	69121c75-cdeb-4774-955d-69f16b6e36ed	ef76f479cb7e67828f17075c463bd69de4a0bbcb	153	135799.21025	3.2025	1319	0.0	808	2.0215	735	316	9.334	-0.8736	2.075	491	1.1275	444	329	8.524	-1.03	305	12.952
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch176_read6194_strand.fast5	a844e2f6-2e48-4afa-b1c3-81b7a702d083	ef76f479cb7e67828f17075c463bd69de4a0bbcb	176	124379.2195	5.49775	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26627_strand.fast5	f0791fe2-5967-44e5-a195-bf25275fac67	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	132785.287	26.99325	8551	7.124	8551	19.86925	7602	4819	6.911	-1.4962	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch396_read15925_strand.fast5	a7319302-2369-41de-94cf-60ac026340f2	ef76f479cb7e67828f17075c463bd69de4a0bbcb	396	145636.71175	15.7495	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch262_read17454_strand.fast5	ae714002-ed5c-44b6-b581-4eedc796596d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	262	124537.21425	8.24975	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26303_strand.fast5	ebe5cf51-61c3-4c3b-a7e7-dbf4cb4a3601	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	131684.523	41.86275	18730	0.067	18730	41.79575	17227	12077	7.465	-1.3654	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read222884_strand.fast5	b2c7eea2-f080-475f-b592-4034180955e7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	129703.177	16.5685	6918	1.026	3639	8.264	3540	2273	10.729	-0.7472	9.3665	3246	7.202	3191	2182	9.387	-0.9301	2232	13.899
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read21994_strand.fast5	b9bdf95a-8c10-4006-945f-a185787ae81f	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	125411.6055	7.85475	3468	0.0	3468	7.85475	3290	2187	9.61	-0.9357	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch209_read18414_strand.fast5	4071cfdb-26a5-4b5d-a1c2-4b3e43268055	ef76f479cb7e67828f17075c463bd69de4a0bbcb	209	126042.711	29.497	12457	0.73475	12457	28.76225	10913	1531	4.604	-1.5002	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read225160_strand.fast5	1a60fde0-c605-4a4d-93ab-1c5711928f45	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	136649.3305	5.1415	2194	0.2965	1184	2.65475	1117	752	7.984	-1.2175	3.04475	970	2.09675	900	707	8.344	-1.1031	677	10.522
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch263_read22051_strand.fast5	700b9f16-4f28-4213-bc95-a9f5f636d8b7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	263	129049.20225	29.521	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read222682_strand.fast5	68f43da4-4400-4905-9be1-20bc0c07461e	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	128870.543	27.2415	11648	0.534	11648	26.7075	11057	5913	10.291	-0.8131	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read18443_strand.fast5	fbcfc15c-a03c-43b4-9414-1e63b5d79ef0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	123698.328	22.63975	9741	0.48375	9741	22.156	9447	6081	11.62	-0.6099	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch153_read170904_strand.fast5	66cb6d59-9f66-4e87-8385-69c302da4d14	ef76f479cb7e67828f17075c463bd69de4a0bbcb	153	129386.17525	1.736	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch262_read17388_strand.fast5	78c969eb-f8eb-4e8d-9f13-47e9ee93a5da	ef76f479cb7e67828f17075c463bd69de4a0bbcb	262	124041.716	9.0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read23712_strand.fast5	77301f03-5212-4421-ba8e-f8630f8ca406	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	130830.54975	15.0165	6723	0.241	5679	12.48975	5528	3730	8.875	-1.0561	12.8195	1004	2.197	949	683	8.702	-1.0488	677	11.949
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch354_read16503_strand.fast5	aab2b011-bc04-4e2d-9727-d5ed65920f8a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	354	137561.476	31.52925	14231	0.09375	8115	18.112	7657	5170	10.861	-0.7251	18.24875	6102	13.2805	6011	4577	9.605	-0.9426	4966	14.234
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read20984_strand.fast5	8f4612ac-4d96-430d-bd5f-48981065a2d9	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	144660.0495	55.7765	19723	12.513	8570	18.654	8073	5339	6.368	-1.7562	31.19625	11140	24.58025	10079	7334	5.788	-2.0114	5814	6.82
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch52_read12667_strand.fast5	90d2e4da-a486-4b2e-b92c-08b240d5074b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	52	144654.54925	5.5	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read23646_strand.fast5	bee9987e-b298-4335-9937-9546f3681aa6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	123163.09925	3.772	1676	0.09875	1676	3.67325	1536	1101	6.821	-1.5023	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read224410_strand.fast5	818ba286-094f-4495-8846-976d32ec9e23	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	134121.61375	2.533	746	0.944	408	0.888	375	253	8.061	-1.0121	1.91	302	0.623	264	221	6.855	-1.2426	210	9.459
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch33_read23092_strand.fast5	3b098f1d-11d5-4e32-84bb-7f04bfe05da1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	33	145843.09875	59.991	26901	0.54175	14085	31.2125	13226	8939	9.98	-0.8557	31.80275	12798	28.18825	12418	9278	10.039	-0.8777	9026	14.459
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read24713_strand.fast5	b908742b-e805-4b29-a257-23d978c41bb3	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	126560.09525	34.24575	14638	0.03575	14638	34.21	13368	8165	7.719	-1.2924	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26452_strand.fast5	b7d67ab8-a157-4c37-8fbb-2544f98913a4	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	132241.1735	1.56225	601	0.236	601	1.32625	553	400	7.435	-1.2898	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read27096_strand.fast5	bfa77937-38d4-49d6-ad32-c5b32a185fc7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	134574.063	2.39975	971	0.0	971	2.39975	844	472	7.531	-1.3241	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch109_read15778_strand.fast5	c9a65758-e4af-42ac-93e3-bf3c23942198	ef76f479cb7e67828f17075c463bd69de4a0bbcb	109	143996.55625	15.99575	6918	0.0	6918	15.99575	5818	944	4.211	-1.6916	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read18913_strand.fast5	9bc6f418-c7df-4345-b74c-98bad6e0f331	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	130076.26925	47.58075	20947	0.0	7358	16.89975	7093	4447	11.132	-0.6805	16.9225	13577	30.65825	13127	9216	11.367	-0.6691	5522	11.089
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch510_read13283_strand.fast5	bb812206-00df-4ac2-b2ab-cdeacd06b593	ef76f479cb7e67828f17075c463bd69de4a0bbcb	510	123884.48075	10.486	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch310_read24562_strand.fast5	b1311297-7e0f-491f-adff-7744f0a866f4	ef76f479cb7e67828f17075c463bd69de4a0bbcb	310	138651.18775	23.08625	10023	0.03475	6197	14.449	5868	3590	8.191	-1.1794	14.52675	3806	8.5595	3698	2348	7.503	-1.3928	2715	8.459
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch140_read12543_strand.fast5	c1e3904a-fb13-48fd-9365-ce74082fc120	ef76f479cb7e67828f17075c463bd69de4a0bbcb	140	140467.7145	1.0675	402	0.17825	402	0.88925	360	242	6.952	-1.3014	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read18984_strand.fast5	64376b74-9def-4fc4-9369-890dbf49366a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	125049.43775	56.625	25171	0.0	13679	30.81225	13085	8464	10.181	-0.8404	30.8755	11466	25.7495	11320	7922	10.29	-0.8208	7952	14.208
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch315_read21875_strand.fast5	a1b3b362-937e-4ecd-8651-018f04841f18	ef76f479cb7e67828f17075c463bd69de4a0bbcb	315	144058.056	31.2455	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch434_read12700_strand.fast5	801cf61f-356a-4b42-894c-35f1e273835a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	434	144097.20575	14.003	2462	8.40525	2462	5.59775	2347	1599	11.186	-0.6955	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch124_read23019_strand.fast5	f18a2f1b-5dca-41cc-850f-63f7d14d97d6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	124	145851.05475	18.081	7191	0.91575	7191	17.16525	6747	3790	9.343	-0.9653	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read222035_strand.fast5	023c9b64-567e-4a85-b5eb-95f54b2981cb	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	126264.2465	34.99975	16081	0.27625	11304	24.38125	10986	7747	9.253	-1.0	24.72375	4750	10.276	4610	3600	9.617	-0.934	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read22161_strand.fast5	c592c428-13d0-4992-8bd9-e6cb3418b3e2	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	130379.2725	4.39575	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch354_read15115_strand.fast5	a84a69fd-7207-44a8-9077-3130207af7ea	ef76f479cb7e67828f17075c463bd69de4a0bbcb	354	130118.361	16.548	6520	0.0	1990	4.97625	1805	154	6.368	-0.7213	5.65375	4260	10.89425	3823	643	5.007	-0.9237	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read19471_strand.fast5	9f386c3d-81ec-49f0-8ca0-bd9e43577c6c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	123706.07825	68.3095	28927	0.1665	6268	14.68775	6102	4017	11.841	-0.5879	14.88975	22644	53.41975	22111	14614	11.672	-0.648	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch306_read21980_strand.fast5	18322267-53a7-4e48-865f-5db31acef0b9	ef76f479cb7e67828f17075c463bd69de4a0bbcb	306	142504.46725	6.58375	1552	3.26125	821	1.76675	779	570	8.499	-1.0526	5.132	685	1.45175	650	486	9.217	-0.9064	511	11.02
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch84_read21753_strand.fast5	b838895c-b696-4132-ba61-f2dbeeaad688	ef76f479cb7e67828f17075c463bd69de4a0bbcb	84	145628.2635	7.099	2946	0.02525	2946	7.07375	2759	1675	8.399	-1.1529	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch208_read15614_strand.fast5	6a31aa70-abe4-4e3f-a829-a3b5eafa8386	ef76f479cb7e67828f17075c463bd69de4a0bbcb	208	123046.4755	110.99425	20871	63.458	10793	24.4445	10469	7393	9.37	-0.9982	87.99325	10040	23.001	9719	6990	9.627	-0.9999	7211	12.515
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch310_read24484_strand.fast5	30aa1a8d-0b4e-48f6-842c-616f7b52a144	ef76f479cb7e67828f17075c463bd69de4a0bbcb	310	138475.39975	4.77325	1972	0.0	1972	4.77325	1829	972	7.602	-1.2514	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch275_read21200_strand.fast5	978069a6-997a-4455-b5b9-4f9b71ce3232	ef76f479cb7e67828f17075c463bd69de4a0bbcb	275	142015.81825	29.4915	12546	0.0085	12546	29.483	10543	1580	4.341	-1.8496	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch473_read18001_strand.fast5	513849f1-bc3d-42ca-b57d-a782de93698d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	473	122772.72525	5.24675	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch429_read18030_strand.fast5	26036e5f-7755-4411-bf1e-e2f0f2e0ec11	ef76f479cb7e67828f17075c463bd69de4a0bbcb	429	123452.71925	3.2495	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch229_read24561_strand.fast5	072c2966-4ba6-4f2d-9597-fb9b4f4de792	ef76f479cb7e67828f17075c463bd69de4a0bbcb	229	125170.061	23.45975	10271	0.0245	4952	11.2755	4558	1945	6.049	-1.6672	11.4315	5264	12.02825	4944	2169	5.679	-1.9604	717	5.34
