filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	aligned_speed_bps_template
1	1	A	101	153.12019	3.07503	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
2	2	A	441	102.31806	3.50332	703	FALSE	0	703	3.50332	703	192	6.501	-0.0026	filtered_out	-1	-1	0
3	3	A	277	137.61554	3.10093	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
4	4	A	504	122.24402	3.12517	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
5	5	A	55	119.81042	3.93592	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
6	6	A	201	79.16501	5.83035	818	TRUE	1.75432	818	4.07603	818	344	7.429	-0.0027	filtered_out	-1	-1	0
7	7	A	95	124.26162	5.44356	1093	TRUE	0	1093	5.44356	1093	238	7.152	-0.0033	filtered_out	-1	-1	0
8	8	A	126	130.49867	3.58001	718	FALSE	0	718	3.58001	718	100	5.497	-0.0022	filtered_out	-1	-1	0
9	9	A	44	139.57371	3.2832	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
10	10	A	362	134.65637	4.11521	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
11	11	A	510	125.17995	7.04183	1414	FALSE	0	1414	7.04183	1414	185	6.848	-0.001	filtered_out	-1	-1	0
12	12	A	374	135.37384	8.58267	1723	TRUE	0	1723	8.58267	1723	223	7.09	-0.0021	filtered_out	-1	-1	0
13	13	A	18	152.82603	4.47543	898	FALSE	0	898	4.47543	898	215	6.598	-0.0016	filtered_out	-1	-1	0
14	14	A	255	25.63147	4.2759	858	FALSE	0	858	4.2759	858	201	5.994	-0.0011	filtered_out	-1	-1	0
15	15	A	173	128.45252	3.40073	682	FALSE	0	682	3.40073	682	141	6.077	-0.0018	filtered_out	-1	-1	0
16	16	A	510	120.58499	4.53054	105	FALSE	4.00631	105	0.52424	105	49	6.334	-0.0062	filtered_out	-1	-1	0
17	17	A	200	103.21149	9.03951	1815	TRUE	0	1815	9.03951	1815	483	8.34	-0.0013	filtered_out	-1	-1	0
18	18	A	179	149.41368	5.68592	1141	FALSE	0	1141	5.68592	1141	200	6.86	-0.0023	filtered_out	-1	-1	0
19	19	A	49	110.54515	9.55843	1307	FALSE	3.04947	1307	6.50896	1307	52	3.986	-0.0018	filtered_out	-1	-1	0
20	20	A	68	140.32835	4.43426	890	FALSE	0	890	4.43426	890	191	5.772	-7.00E-04	filtered_out	-1	-1	0
21	21	A	365	154.15239	3.10093	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
22	22	A	193	144.89807	4.11222	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
23	23	A	154	130.54748	7.71547	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
24	24	A	109	120.86421	6.02457	750	TRUE	2.28519	750	3.73938	750	191	7.638	-0.0022	filtered_out	-1	-1	0
25	25	A	11	141.7344	3.21614	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
26	26	A	300	142.23705	3.82304	767	FALSE	0	767	3.82304	767	194	5.682	-0.0019	filtered_out	-1	-1	0
27	27	A	448	149.0757	4.69987	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
28	28	A	459	139.23705	6.03088	1211	TRUE	0	1211	6.03088	1211	301	7.617	-0.0027	filtered_out	-1	-1	0
29	29	A	291	127.77822	4.01527	806	FALSE	0	806	4.01527	806	222	6.23	-0.0024	filtered_out	-1	-1	0
30	30	A	109	127.0674	3.57769	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
31	31	A	103	143.21746	3.02158	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
32	32	A	218	147.99402	3.10757	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
33	33	A	199	97.72311	3.86853	591	FALSE	0.92397	591	2.94456	591	86	4.307	-0.0032	filtered_out	-1	-1	0
34	34	A	112	142.53254	7.36355	1478	TRUE	0	1478	7.36355	1478	343	8.413	-0.0014	filtered_out	-1	-1	0
35	35	A	361	130.37649	4.88181	980	TRUE	0	980	4.88181	980	316	7.249	-0.002	filtered_out	-1	-1	0
36	36	A	240	149.36985	4.06242	727	FALSE	0.44124	727	3.62118	727	93	5.402	-0.0023	filtered_out	-1	-1	0
37	37	A	300	146.1089	5.94721	1194	FALSE	0	1194	5.94721	1194	176	4.824	-0.0016	filtered_out	-1	-1	0
38	38	A	101	147.43825	5.30976	1066	FALSE	0	1066	5.30976	1066	141	5.763	-0.003	filtered_out	-1	-1	0
39	39	A	380	71.49834	7.3828	1395	FALSE	0.43094	1395	6.95186	1395	79	4.324	-0.0026	filtered_out	-1	-1	0
40	40	A	200	99.72709	3.00398	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
41	41	A	430	139.667	4.08566	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
42	42	A	434	147.84628	5.93327	1191	TRUE	0	1191	5.93327	1191	403	8.512	-0.0025	filtered_out	-1	-1	0
43	43	A	18	148.16003	4.58699	921	TRUE	0	921	4.58699	921	481	10.139	-0.0014	filtered_out	-1	-1	0
44	44	A	399	151.75465	3.21248	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
45	45	A	126	143.9419	4.36952	877	FALSE	0	877	4.36952	877	189	6.429	-0.001	filtered_out	-1	-1	0
46	46	A	202	99.4243	3.36089	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
47	47	A	240	153.46049	3.39575	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
48	48	A	435	133.02722	13.86487	2784	TRUE	0	2784	13.86487	2784	837	9.249	-0.0017	filtered_out	-1	-1	0
49	49	A	490	145.79681	4.22344	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
50	50	A	64	111.90139	5.64177	1132	TRUE	0	1132	5.64177	1132	265	7.133	-0.0022	filtered_out	-1	-1	0
51	51	A	204	125.38778	6.2583	1256	FALSE	0	1256	6.2583	1256	218	6.388	-0.0035	filtered_out	-1	-1	0
52	52	A	483	72.36786	13.4419	2699	TRUE	0	2699	13.4419	2699	541	7.075	-0.0013	filtered_out	-1	-1	0
53	53	A	439	130.86056	5.5664	1117	FALSE	0	1117	5.5664	1117	164	5.984	-0.003	filtered_out	-1	-1	0
54	54	A	436	115.51096	8.85392	1777	TRUE	0	1777	8.85392	1777	450	8.09	-0.0016	filtered_out	-1	-1	0
55	55	A	502	146.32171	5.46514	1097	TRUE	0	1097	5.46514	1097	277	7.083	-0.0028	filtered_out	-1	-1	0
56	56	A	245	138.42065	5.1079	1025	FALSE	0	1025	5.1079	1025	156	5.654	-0.0031	filtered_out	-1	-1	0
57	57	A	436	128.50398	5.4336	1091	FALSE	0	1091	5.4336	1091	291	6.919	-0.0019	filtered_out	-1	-1	0
58	58	A	459	146.05113	5.49037	1102	FALSE	0	1102	5.49037	1102	167	6.154	-0.0025	filtered_out	-1	-1	0
59	59	A	202	103.38015	3.33035	533	FALSE	0.67397	533	2.65637	533	54	5.27	-9.00E-04	filtered_out	-1	-1	0
60	60	A	300	152.58997	4.86521	697	FALSE	1.39409	697	3.47112	697	41	3.571	-0.0027	filtered_out	-1	-1	0
61	61	A	68	148.40637	3.20153	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
62	62	A	487	67.50996	4.3589	875	FALSE	0	875	4.3589	875	102	3.666	-0.0012	filtered_out	-1	-1	0
63	63	A	111	134.28785	10.3579	1684	FALSE	1.96813	1684	8.38977	1684	47	4.367	-0.001	filtered_out	-1	-1	0
64	64	A	439	140.41501	3.24303	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
65	65	A	261	125.61454	23.25531	4669	TRUE	0	4669	23.25531	4669	1388	9.298	-0.0012	YHR174W	0.967434466	0.903560817	60.57122803
66	66	A	452	150.08665	3.14077	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
67	67	A	362	140.35558	3.39044	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
68	68	A	280	131.41169	6.51394	1308	FALSE	0	1308	6.51394	1308	218	6.489	-0.0027	filtered_out	-1	-1	0
69	69	A	31	126.45584	4.41434	886	FALSE	0	886	4.41434	886	180	6.623	-0.0024	filtered_out	-1	-1	0
70	70	A	112	152.68625	3.84595	772	TRUE	0	772	3.84595	772	230	7.014	-0.0019	filtered_out	-1	-1	0
71	71	A	452	145.58001	4.40405	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
72	72	A	356	41.66633	3.93094	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
73	73	A	435	124.65571	7.24934	1455	FALSE	0	1455	7.24934	1455	291	6.841	-0.0013	filtered_out	-1	-1	0
74	74	A	456	143.03552	6.20717	1246	FALSE	0	1246	6.20717	1246	157	6.035	-0.0031	filtered_out	-1	-1	0
75	75	A	436	125.16866	3.09495	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
76	76	A	485	119.7095	4.88944	981	FALSE	0	981	4.88944	981	104	5.076	-7.00E-04	filtered_out	-1	-1	0
77	77	A	406	138.48606	4.32005	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
78	78	A	382	129.73041	14.62185	2936	TRUE	0	2936	14.62185	2936	1037	8.952	-0.0012	filtered_out	-1	-1	0
79	79	A	313	142.11786	7.79648	1565	FALSE	0	1565	7.79648	1565	272	5.288	-0.0019	filtered_out	-1	-1	0
80	80	A	143	150.20584	5.33765	1071	FALSE	0	1071	5.33765	1071	233	6.584	-0.0024	filtered_out	-1	-1	0
81	81	A	214	128.416	3.46381	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
82	82	A	171	140.5913	7.12085	1429	FALSE	0	1429	7.12085	1429	234	6.382	-0.0011	filtered_out	-1	-1	0
83	83	A	158	135.63811	3.19987	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
84	84	A	103	148.834	5.83566	1171	FALSE	0	1171	5.83566	1171	226	5.401	-0.0019	filtered_out	-1	-1	0
85	85	A	377	139.80212	4.00664	804	FALSE	0	804	4.00664	804	67	5.097	-0.0022	filtered_out	-1	-1	0
86	86	A	487	72.02092	3.25398	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
87	87	A	126	139.41932	4.36155	875	FALSE	0	875	4.36155	875	202	6.646	-0.0016	filtered_out	-1	-1	0
88	88	A	430	145.83931	3.34993	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
89	89	A	151	131.95551	8.22742	1365	FALSE	1.42663	1365	6.8008	1365	90	4.734	-0.0022	filtered_out	-1	-1	0
90	90	A	486	136.43625	3.61189	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
91	91	A	498	143.4761	6.09827	1224	TRUE	0	1224	6.09827	1224	350	7.103	-0.0014	filtered_out	-1	-1	0
92	92	A	322	7.07337	4.08699	820	FALSE	0	820	4.08699	820	276	6.927	-0.0022	filtered_out	-1	-1	0
93	93	A	368	9.70651	3.39675	682	FALSE	0	682	3.39675	682	102	5.933	-0.0021	filtered_out	-1	-1	0
94	94	A	222	148.32337	3.72809	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
95	95	A	490	150.90339	5.5405	1112	FALSE	0	1112	5.5405	1112	239	6.654	-0.0022	filtered_out	-1	-1	0
96	96	A	377	145.78453	5.56541	1117	FALSE	0	1117	5.56541	1117	241	6.889	-0.0034	filtered_out	-1	-1	0
97	97	A	172	144.50996	4.06673	816	FALSE	0	816	4.06673	816	212	6.454	-0.001	filtered_out	-1	-1	0
98	98	A	142	134.57005	7.2842	1462	FALSE	0	1462	7.2842	1462	202	6.329	-0.0028	filtered_out	-1	-1	0
99	99	A	108	141.16667	3.60923	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
100	100	A	164	11.15637	3.24801	434	FALSE	1.08201	434	2.166	434	33	3.079	-0.0035	filtered_out	-1	-1	0
101	101	A	239	8.33433	5.40604	1085	TRUE	0	1085	5.40604	1085	255	7.157	-0.0019	filtered_out	-1	-1	0
102	102	A	220	16.27789	16.92198	3397	TRUE	0	3397	16.92198	3397	1390	9.378	-0.0013	YHR174W	0.966855288	0.910891116	83.46459198
103	103	A	98	15.40239	8.01394	1609	TRUE	0	1609	8.01394	1609	380	7.14	-9.00E-04	filtered_out	-1	-1	0
104	104	A	36	8.07503	4.81607	967	FALSE	0	967	4.81607	967	179	5.763	-0.0021	filtered_out	-1	-1	0
105	105	A	60	10.18227	3.60226	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
106	106	A	356	45.70286	3.25	652	FALSE	0	652	3.25	652	72	4.994	-0.0021	filtered_out	-1	-1	0
107	107	A	111	149.51726	5.91401	1187	TRUE	0	1187	5.91401	1187	423	7.902	-8.00E-04	filtered_out	-1	-1	0
108	108	A	280	140.36886	4.81142	966	FALSE	0	966	4.81142	966	220	6.978	-0.0013	filtered_out	-1	-1	0
109	109	A	95	133.76328	8.18526	1643	TRUE	0	1643	8.18526	1643	209	7.01	-0.0011	filtered_out	-1	-1	0
110	110	A	116	106.68592	4.47078	897	FALSE	0	897	4.47078	897	79	5.384	-0.0014	filtered_out	-1	-1	0
111	111	A	386	5.45817	13.71215	2753	TRUE	0	2753	13.71215	2753	666	7.676	-0.0016	filtered_out	-1	-1	0
112	112	A	202	106.71282	3.22278	534	FALSE	0.56076	534	2.66202	534	47	4.179	-0.0024	filtered_out	-1	-1	0
113	113	A	151	143.07669	4.42762	159	FALSE	3.63247	159	0.79515	159	48	5.565	-0.0071	filtered_out	-1	-1	0
114	114	A	64	121.78652	6.749	1355	FALSE	0	1355	6.749	1355	230	6.267	-0.002	filtered_out	-1	-1	0
115	115	A	181	5.64309	3.62483	594	FALSE	0.66633	594	2.9585	594	44	2.583	-0.0016	filtered_out	-1	-1	0
116	116	A	352	16.36985	14.27955	2867	TRUE	0	2867	14.27955	2867	1042	8.895	-8.00E-04	filtered_out	-1	-1	0
117	117	A	200	116.25365	7.41235	737	FALSE	3.73938	737	3.67297	737	29	2.982	-0.0028	filtered_out	-1	-1	0
118	118	A	371	11.97377	6.98108	1401	FALSE	0	1401	6.98108	1401	259	5.113	-0.0016	filtered_out	-1	-1	0
119	119	A	95	143.21182	4.61189	926	FALSE	0	926	4.61189	926	193	6.293	-7.00E-04	filtered_out	-1	-1	0
120	120	A	173	140.86421	6.48274	1301	FALSE	0	1301	6.48274	1301	204	6.956	-0.0015	filtered_out	-1	-1	0
121	121	A	142	142.07437	3.28652	149	TRUE	2.54183	149	0.74469	149	45	7.058	-0.0054	filtered_out	-1	-1	0
122	122	A	362	145.17198	5.52922	1110	FALSE	0	1110	5.52922	1110	253	5.955	-0.0033	filtered_out	-1	-1	0
123	123	A	484	9.04316	15.01428	3014	TRUE	0	3014	15.01428	3014	623	8.236	-0.0014	filtered_out	-1	-1	0
124	124	A	492	8.35923	3.41833	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
125	125	A	177	123.48008	6.30843	1266	TRUE	0	1266	6.30843	1266	220	7.093	-0.0013	filtered_out	-1	-1	0
126	126	A	441	113.7666	3.2251	647	FALSE	0	647	3.2251	647	102	5.231	-0.0024	filtered_out	-1	-1	0
127	127	A	108	133.05312	7.59163	1524	FALSE	0	1524	7.59163	1524	288	6.609	-0.0015	filtered_out	-1	-1	0
128	128	A	365	7.13413	4.90073	984	FALSE	0	984	4.90073	984	198	6.678	-9.00E-04	filtered_out	-1	-1	0
129	129	A	160	8.68692	4.07371	691	FALSE	0.63247	691	3.44124	691	87	3.372	-0.0036	filtered_out	-1	-1	0
130	130	A	494	128.99037	3.36919	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
131	131	A	510	135.98639	6.59894	1325	TRUE	0	1325	6.59894	1325	355	7.546	-0.0012	filtered_out	-1	-1	0
132	132	A	177	7.36056	4.07271	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
133	133	A	499	11.8828	10.92696	2194	TRUE	0	2194	10.92696	2194	626	7.506	-0.0015	filtered_out	-1	-1	0
134	134	A	127	6.60989	4.09562	822	FALSE	0	822	4.09562	822	137	4.857	-9.00E-04	filtered_out	-1	-1	0
135	135	A	212	141.52988	6.89907	1035	FALSE	1.74336	1035	5.15571	1035	65	3.494	-0.0037	filtered_out	-1	-1	0
136	136	A	406	144.75996	7.87948	1582	TRUE	0	1582	7.87948	1582	385	7.26	-0.0014	filtered_out	-1	-1	0
137	137	A	510	7.63214	5.08201	111	FALSE	4.52822	111	0.55378	111	35	5.228	-0.0093	filtered_out	-1	-1	0
138	138	A	13	5.76892	4.62218	928	FALSE	0	928	4.62218	928	120	5.364	-0.0013	filtered_out	-1	-1	0
139	139	A	119	5.41534	14.81507	2974	FALSE	0	2974	14.81507	2974	242	6.107	-0.0025	filtered_out	-1	-1	0
140	140	A	200	138.32039	3.62118	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
141	141	A	204	143.27689	4.0322	809	FALSE	0	809	4.0322	809	195	6.49	-0.0011	filtered_out	-1	-1	0
142	142	A	183	9.25299	3.26428	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
143	143	A	214	134.4751	7.33566	1473	FALSE	0	1473	7.33566	1473	264	6.31	-0.0018	filtered_out	-1	-1	0
144	144	A	166	19.22709	5.56607	1117	FALSE	0	1117	5.56607	1117	191	6.056	-0.0021	filtered_out	-1	-1	0
145	145	A	398	110.32968	25.49967	5120	TRUE	0	5120	25.49967	5120	1333	8.967	-0.0013	YHR174W	0.974489808	0.902362227	51.17917252
